creation,customer,customer_name,docstatus,due_date,grand_total,modified,name,posting_date,status,territory
2026-01-11 06:02:17.880693,Faisal Shah 101,Faisal Shah 101,0,2025-06-06,13328.51,2026-01-11 06:02:17.880693,ACC-SINV-2026-00350,2025-04-19,Draft,Mall Branch
2026-01-11 06:02:18.069785,Faisal Shah 101,Faisal Shah 101,0,2025-06-19,790.33,2026-01-11 06:02:18.069785,ACC-SINV-2026-00351,2025-05-05,Draft,Mall Branch
2026-01-11 06:02:18.255516,Faisal Shah 101,Faisal Shah 101,0,2025-07-23,115.85,2026-01-11 06:02:18.255516,ACC-SINV-2026-00352,2025-06-15,Draft,Mall Branch
2026-01-11 06:02:18.781904,Faisal Shah 101,Faisal Shah 101,0,2025-08-27,307.02,2026-01-11 06:02:18.781904,ACC-SINV-2026-00353,2025-07-26,Draft,Mall Branch
2026-01-11 06:02:18.965378,Faisal Shah 101,Faisal Shah 101,0,2025-11-03,190.57,2026-01-11 06:02:18.965378,ACC-SINV-2026-00354,2025-09-05,Draft,Mall Branch
2026-01-11 06:02:19.148957,Faisal Shah 101,Faisal Shah 101,0,2025-12-03,295.68,2026-01-11 06:02:19.148957,ACC-SINV-2026-00355,2025-10-20,Draft,Mall Branch
2026-01-11 06:02:19.330637,Faisal Shah 101,Faisal Shah 101,0,2026-01-21,265.19,2026-01-11 06:02:19.330637,ACC-SINV-2026-00356,2025-12-01,Draft,Mall Branch
2026-01-11 06:02:19.512199,Faisal Shah 101,Faisal Shah 101,0,2026-02-04,262.77,2026-01-11 06:02:19.512199,ACC-SINV-2026-00357,2025-12-29,Draft,Mall Branch
2026-01-11 06:02:19.694182,Karim Begum 338,Karim Begum 338,0,2024-01-26,206.7,2026-01-11 06:02:19.694182,ACC-SINV-2026-00358,2023-12-09,Draft,Westend Branch
2026-01-11 06:02:19.879419,Karim Begum 338,Karim Begum 338,0,2024-02-14,794.44,2026-01-11 06:02:19.879419,ACC-SINV-2026-00359,2024-01-09,Draft,Westend Branch
2026-01-11 06:02:20.064284,Karim Begum 338,Karim Begum 338,0,2024-03-17,2768.71,2026-01-11 06:02:20.064284,ACC-SINV-2026-00360,2024-02-02,Draft,Westend Branch
2026-01-11 06:02:20.245558,Karim Begum 338,Karim Begum 338,0,2024-04-11,295.21,2026-01-11 06:02:20.245558,ACC-SINV-2026-00361,2024-02-24,Draft,Westend Branch
2026-01-11 06:02:20.434656,Karim Begum 338,Karim Begum 338,0,2024-05-25,24491.45,2026-01-11 06:02:20.434656,ACC-SINV-2026-00362,2024-04-02,Draft,Westend Branch
2026-01-11 06:02:20.964120,Karim Begum 338,Karim Begum 338,0,2024-07-07,14657.07,2026-01-11 06:02:20.964120,ACC-SINV-2026-00363,2024-05-09,Draft,Westend Branch
2026-01-11 06:02:21.142232,Karim Begum 338,Karim Begum 338,0,2024-07-26,804.11,2026-01-11 06:02:21.142232,ACC-SINV-2026-00364,2024-06-04,Draft,Westend Branch
2026-01-11 06:02:21.323006,Karim Begum 338,Karim Begum 338,0,2024-09-08,26205.58,2026-01-11 06:02:21.323006,ACC-SINV-2026-00365,2024-07-14,Draft,Westend Branch
2026-01-11 06:02:21.507704,Karim Begum 338,Karim Begum 338,0,2024-10-05,840.41,2026-01-11 06:02:21.507704,ACC-SINV-2026-00366,2024-08-19,Draft,Westend Branch
2026-01-11 06:02:21.691272,Karim Begum 338,Karim Begum 338,0,2024-11-01,16126.97,2026-01-11 06:02:21.691272,ACC-SINV-2026-00367,2024-10-01,Draft,Westend Branch
2026-01-11 06:02:21.877687,Karim Begum 338,Karim Begum 338,0,2024-11-23,1530.22,2026-01-11 06:02:21.877687,ACC-SINV-2026-00368,2024-10-17,Draft,Westend Branch
2026-01-11 06:02:22.061811,Karim Begum 338,Karim Begum 338,0,2025-01-01,174.47,2026-01-11 06:02:22.061811,ACC-SINV-2026-00369,2024-11-20,Draft,Westend Branch
2026-01-11 06:02:22.242982,Karim Begum 338,Karim Begum 338,0,2025-01-21,643.07,2026-01-11 06:02:22.242982,ACC-SINV-2026-00370,2024-12-11,Draft,Westend Branch
2026-01-11 06:02:22.425859,Karim Begum 338,Karim Begum 338,0,2025-02-25,1465.09,2026-01-11 06:02:22.425859,ACC-SINV-2026-00371,2025-01-20,Draft,Westend Branch
2026-01-11 06:02:22.610265,Karim Begum 338,Karim Begum 338,0,2025-04-10,319.15,2026-01-11 06:02:22.610265,ACC-SINV-2026-00372,2025-02-13,Draft,Westend Branch
2026-01-11 06:02:23.189456,Karim Begum 338,Karim Begum 338,0,2025-04-28,93.65,2026-01-11 06:02:23.189456,ACC-SINV-2026-00373,2025-03-25,Draft,Westend Branch
2026-01-11 06:02:23.372363,Karim Begum 338,Karim Begum 338,0,2025-06-03,33192.58,2026-01-11 06:02:23.372363,ACC-SINV-2026-00374,2025-04-10,Draft,Westend Branch
2026-01-11 06:02:23.554477,Karim Begum 338,Karim Begum 338,0,2025-07-09,85655.53,2026-01-11 06:02:23.554477,ACC-SINV-2026-00375,2025-05-23,Draft,Westend Branch
2026-01-11 06:02:23.734273,Karim Begum 338,Karim Begum 338,0,2025-08-05,8689.84,2026-01-11 06:02:23.734273,ACC-SINV-2026-00376,2025-06-17,Draft,Westend Branch
2026-01-11 06:02:23.918608,Karim Begum 338,Karim Begum 338,0,2025-09-03,344.09,2026-01-11 06:02:23.918608,ACC-SINV-2026-00377,2025-07-18,Draft,Westend Branch
2026-01-11 06:02:24.130872,Karim Begum 338,Karim Begum 338,0,2025-09-21,508.54,2026-01-11 06:02:24.130872,ACC-SINV-2026-00378,2025-08-11,Draft,Westend Branch
2026-01-11 06:02:24.348425,Karim Begum 338,Karim Begum 338,0,2025-10-24,23232.67,2026-01-11 06:02:24.348425,ACC-SINV-2026-00379,2025-09-01,Draft,Westend Branch
2026-01-11 06:02:24.531931,Karim Begum 338,Karim Begum 338,0,2025-11-10,166.7,2026-01-11 06:02:24.531931,ACC-SINV-2026-00380,2025-09-25,Draft,Westend Branch
2026-01-11 06:02:24.714980,Karim Begum 338,Karim Begum 338,0,2025-12-09,91.95,2026-01-11 06:02:24.714980,ACC-SINV-2026-00381,2025-10-20,Draft,Westend Branch
2026-01-11 06:02:24.902115,Karim Begum 338,Karim Begum 338,0,2025-12-18,19169.67,2026-01-11 06:02:24.902115,ACC-SINV-2026-00382,2025-11-17,Draft,Westend Branch
2026-01-11 06:02:25.427084,Karim Begum 338,Karim Begum 338,0,2026-02-05,41368.39,2026-01-11 06:02:25.427084,ACC-SINV-2026-00383,2025-12-17,Draft,Westend Branch
2026-01-11 06:02:25.605073,Omar Hassan 284,Omar Hassan 284,0,2024-03-06,32287.44,2026-01-11 06:02:25.605073,ACC-SINV-2026-00384,2024-01-26,Draft,Downtown Branch
2026-01-11 06:02:25.796572,Omar Hassan 284,Omar Hassan 284,0,2024-04-02,86.87,2026-01-11 06:02:25.796572,ACC-SINV-2026-00385,2024-02-11,Draft,Downtown Branch
2026-01-11 06:02:25.978350,Omar Hassan 284,Omar Hassan 284,0,2024-04-30,69312.89,2026-01-11 06:02:25.978350,ACC-SINV-2026-00386,2024-03-10,Draft,Downtown Branch
2026-01-11 06:02:26.162846,Omar Hassan 284,Omar Hassan 284,0,2024-05-26,302.56,2026-01-11 06:02:26.162846,ACC-SINV-2026-00387,2024-04-05,Draft,Downtown Branch
2026-01-11 06:02:26.350933,Omar Hassan 284,Omar Hassan 284,0,2024-06-12,383.43,2026-01-11 06:02:26.350933,ACC-SINV-2026-00388,2024-05-13,Draft,Downtown Branch
2026-01-11 06:02:26.533602,Omar Hassan 284,Omar Hassan 284,0,2024-07-11,981.43,2026-01-11 06:02:26.533602,ACC-SINV-2026-00389,2024-06-02,Draft,Downtown Branch
2026-01-11 06:02:26.712822,Omar Hassan 284,Omar Hassan 284,0,2024-08-12,168.24,2026-01-11 06:02:26.712822,ACC-SINV-2026-00390,2024-06-17,Draft,Downtown Branch
2026-01-11 06:02:26.894744,Omar Hassan 284,Omar Hassan 284,0,2024-08-17,264.38,2026-01-11 06:02:26.894744,ACC-SINV-2026-00391,2024-07-08,Draft,Downtown Branch
2026-01-11 06:02:27.081662,Omar Hassan 284,Omar Hassan 284,0,2024-09-11,109.63,2026-01-11 06:02:27.081662,ACC-SINV-2026-00392,2024-07-24,Draft,Downtown Branch
2026-01-11 06:02:27.632514,Omar Hassan 284,Omar Hassan 284,0,2024-10-13,68531.99,2026-01-11 06:02:27.632514,ACC-SINV-2026-00393,2024-09-03,Draft,Downtown Branch
2026-01-11 06:02:27.819645,Omar Hassan 284,Omar Hassan 284,0,2024-12-04,476.8,2026-01-11 06:02:27.819645,ACC-SINV-2026-00394,2024-10-05,Draft,Downtown Branch
2026-01-11 06:02:28.017465,Omar Hassan 284,Omar Hassan 284,0,2024-12-19,339.79,2026-01-11 06:02:28.017465,ACC-SINV-2026-00395,2024-11-12,Draft,Downtown Branch
2026-01-11 06:02:28.213105,Omar Hassan 284,Omar Hassan 284,0,2025-01-08,619.2,2026-01-11 06:02:28.213105,ACC-SINV-2026-00396,2024-12-04,Draft,Downtown Branch
2026-01-11 06:02:28.409859,Omar Hassan 284,Omar Hassan 284,0,2025-02-20,15994.03,2026-01-11 06:02:28.409859,ACC-SINV-2026-00397,2025-01-07,Draft,Downtown Branch
2026-01-11 06:02:28.600631,Omar Hassan 284,Omar Hassan 284,0,2025-02-27,32603.0,2026-01-11 06:02:28.600631,ACC-SINV-2026-00398,2025-01-25,Draft,Downtown Branch
2026-01-11 06:02:28.806271,Omar Hassan 284,Omar Hassan 284,0,2025-03-12,509.29,2026-01-11 06:02:28.806271,ACC-SINV-2026-00399,2025-02-09,Draft,Downtown Branch
2026-01-11 06:02:28.998396,Omar Hassan 284,Omar Hassan 284,0,2025-04-08,88.18,2026-01-11 06:02:28.998396,ACC-SINV-2026-00400,2025-02-28,Draft,Downtown Branch
2026-01-11 06:02:29.183036,Omar Hassan 284,Omar Hassan 284,0,2025-05-09,13278.62,2026-01-11 06:02:29.183036,ACC-SINV-2026-00401,2025-04-09,Draft,Downtown Branch
2026-01-11 06:02:29.371093,Omar Hassan 284,Omar Hassan 284,0,2025-06-22,170.63,2026-01-11 06:02:29.371093,ACC-SINV-2026-00402,2025-05-13,Draft,Downtown Branch
2026-01-11 06:02:29.983836,Omar Hassan 284,Omar Hassan 284,0,2025-08-18,50.49,2026-01-11 06:02:29.983836,ACC-SINV-2026-00403,2025-06-24,Draft,Downtown Branch
2026-01-11 06:02:30.191762,Omar Hassan 284,Omar Hassan 284,0,2025-08-30,907.91,2026-01-11 06:02:30.191762,ACC-SINV-2026-00404,2025-07-31,Draft,Downtown Branch
2026-01-11 06:02:30.379348,Omar Hassan 284,Omar Hassan 284,0,2025-10-07,1153.83,2026-01-11 06:02:30.379348,ACC-SINV-2026-00405,2025-08-22,Draft,Downtown Branch
2026-01-11 06:02:30.591453,Omar Hassan 284,Omar Hassan 284,0,2025-11-02,98.33,2026-01-11 06:02:30.591453,ACC-SINV-2026-00406,2025-10-01,Draft,Downtown Branch
2026-01-11 06:02:30.831546,Omar Hassan 284,Omar Hassan 284,0,2025-12-23,40956.35,2026-01-11 06:02:30.831546,ACC-SINV-2026-00407,2025-10-24,Draft,Downtown Branch
2026-01-11 06:02:31.063007,Omar Hassan 284,Omar Hassan 284,0,2026-01-01,30513.71,2026-01-11 06:02:31.063007,ACC-SINV-2026-00408,2025-11-28,Draft,Downtown Branch
2026-01-11 06:02:31.285187,Omar Hassan 284,Omar Hassan 284,0,2026-02-26,26172.34,2026-01-11 06:02:31.285187,ACC-SINV-2026-00409,2026-01-10,Draft,Downtown Branch
2026-01-11 06:02:31.475005,Samira Begum 810,Samira Begum 810,0,2025-07-10,27742.0,2026-01-11 06:02:31.475005,ACC-SINV-2026-00410,2025-05-28,Draft,Southgate Branch
2026-01-11 06:02:31.665587,Samira Begum 810,Samira Begum 810,0,2025-07-28,38812.82,2026-01-11 06:02:31.665587,ACC-SINV-2026-00411,2025-06-18,Draft,Southgate Branch
2026-01-11 06:02:31.848437,Samira Begum 810,Samira Begum 810,0,2025-09-22,518.57,2026-01-11 06:02:31.848437,ACC-SINV-2026-00412,2025-07-28,Draft,Southgate Branch
2026-01-11 06:02:32.384998,Samira Begum 810,Samira Begum 810,0,2025-10-30,661.66,2026-01-11 06:02:32.384998,ACC-SINV-2026-00413,2025-08-31,Draft,Southgate Branch
2026-01-11 06:02:32.568809,Samira Begum 810,Samira Begum 810,0,2025-10-27,371.76,2026-01-11 06:02:32.568809,ACC-SINV-2026-00414,2025-09-20,Draft,Southgate Branch
2026-01-11 06:02:32.753026,Samira Begum 810,Samira Begum 810,0,2025-11-08,16678.11,2026-01-11 06:02:32.753026,ACC-SINV-2026-00415,2025-10-06,Draft,Southgate Branch
2026-01-11 06:02:32.935754,Samira Begum 810,Samira Begum 810,0,2026-01-09,690.4,2026-01-11 06:02:32.935754,ACC-SINV-2026-00416,2025-11-20,Draft,Southgate Branch
2026-01-11 06:02:33.116697,Samira Begum 810,Samira Begum 810,0,2026-02-02,30204.3,2026-01-11 06:02:33.116697,ACC-SINV-2026-00417,2025-12-18,Draft,Southgate Branch
2026-01-11 06:02:33.300970,Omar Rahman 631,Omar Rahman 631,0,2024-02-21,173.48,2026-01-11 06:02:33.300970,ACC-SINV-2026-00418,2024-01-03,Draft,Downtown Branch
2026-01-11 06:02:33.485902,Omar Rahman 631,Omar Rahman 631,0,2024-03-14,39668.78,2026-01-11 06:02:33.485902,ACC-SINV-2026-00419,2024-01-18,Draft,Downtown Branch
2026-01-11 06:02:33.670031,Omar Rahman 631,Omar Rahman 631,0,2024-04-01,18680.04,2026-01-11 06:02:33.670031,ACC-SINV-2026-00420,2024-02-23,Draft,Downtown Branch
2026-01-11 06:02:33.859520,Omar Rahman 631,Omar Rahman 631,0,2024-05-03,3935.41,2026-01-11 06:02:33.859520,ACC-SINV-2026-00421,2024-03-25,Draft,Downtown Branch
2026-01-11 06:02:34.053267,Omar Rahman 631,Omar Rahman 631,0,2024-05-29,16914.2,2026-01-11 06:02:34.053267,ACC-SINV-2026-00422,2024-04-11,Draft,Downtown Branch
2026-01-11 06:02:34.594297,Omar Rahman 631,Omar Rahman 631,0,2024-06-19,18309.27,2026-01-11 06:02:34.594297,ACC-SINV-2026-00423,2024-04-28,Draft,Downtown Branch
2026-01-11 06:02:34.773260,Omar Rahman 631,Omar Rahman 631,0,2024-06-23,7208.32,2026-01-11 06:02:34.773260,ACC-SINV-2026-00424,2024-05-14,Draft,Downtown Branch
2026-01-11 06:02:34.951553,Omar Rahman 631,Omar Rahman 631,0,2024-07-29,970.35,2026-01-11 06:02:34.951553,ACC-SINV-2026-00425,2024-06-06,Draft,Downtown Branch
2026-01-11 06:02:35.137441,Omar Rahman 631,Omar Rahman 631,0,2024-09-12,496.4,2026-01-11 06:02:35.137441,ACC-SINV-2026-00426,2024-07-16,Draft,Downtown Branch
2026-01-11 06:02:35.322442,Omar Rahman 631,Omar Rahman 631,0,2024-10-06,19562.61,2026-01-11 06:02:35.322442,ACC-SINV-2026-00427,2024-08-08,Draft,Downtown Branch
2026-01-11 06:02:35.504210,Omar Rahman 631,Omar Rahman 631,0,2024-10-02,19078.98,2026-01-11 06:02:35.504210,ACC-SINV-2026-00428,2024-08-25,Draft,Downtown Branch
2026-01-11 06:02:35.688534,Omar Rahman 631,Omar Rahman 631,0,2024-11-02,1834.62,2026-01-11 06:02:35.688534,ACC-SINV-2026-00429,2024-09-09,Draft,Downtown Branch
2026-01-11 06:02:35.873148,Omar Rahman 631,Omar Rahman 631,0,2024-11-04,135.81,2026-01-11 06:02:35.873148,ACC-SINV-2026-00430,2024-10-02,Draft,Downtown Branch
2026-01-11 06:02:36.053578,Omar Rahman 631,Omar Rahman 631,0,2024-12-26,91006.47,2026-01-11 06:02:36.053578,ACC-SINV-2026-00431,2024-11-15,Draft,Downtown Branch
2026-01-11 06:02:36.239041,Omar Rahman 631,Omar Rahman 631,0,2025-02-05,5164.15,2026-01-11 06:02:36.239041,ACC-SINV-2026-00432,2024-12-15,Draft,Downtown Branch
2026-01-11 06:02:36.752391,Omar Rahman 631,Omar Rahman 631,0,2025-02-17,328.63,2026-01-11 06:02:36.752391,ACC-SINV-2026-00433,2024-12-31,Draft,Downtown Branch
2026-01-11 06:02:36.934807,Omar Rahman 631,Omar Rahman 631,0,2025-03-19,8516.98,2026-01-11 06:02:36.934807,ACC-SINV-2026-00434,2025-01-31,Draft,Downtown Branch
2026-01-11 06:02:37.112215,Omar Rahman 631,Omar Rahman 631,0,2025-04-23,755.59,2026-01-11 06:02:37.112215,ACC-SINV-2026-00435,2025-03-03,Draft,Downtown Branch
2026-01-11 06:02:37.292243,Omar Rahman 631,Omar Rahman 631,0,2025-05-21,1680.53,2026-01-11 06:02:37.292243,ACC-SINV-2026-00436,2025-03-26,Draft,Downtown Branch
2026-01-11 06:02:37.476031,Omar Rahman 631,Omar Rahman 631,0,2025-06-28,172.02,2026-01-11 06:02:37.476031,ACC-SINV-2026-00437,2025-05-01,Draft,Downtown Branch
2026-01-11 06:02:37.658084,Omar Rahman 631,Omar Rahman 631,0,2025-07-01,211.16,2026-01-11 06:02:37.658084,ACC-SINV-2026-00438,2025-05-22,Draft,Downtown Branch
2026-01-11 06:02:37.841342,Omar Rahman 631,Omar Rahman 631,0,2025-08-09,97284.35,2026-01-11 06:02:37.841342,ACC-SINV-2026-00439,2025-06-17,Draft,Downtown Branch
2026-01-11 06:02:38.022274,Omar Rahman 631,Omar Rahman 631,0,2025-09-08,15302.99,2026-01-11 06:02:38.022274,ACC-SINV-2026-00440,2025-07-21,Draft,Downtown Branch
2026-01-11 06:02:38.206256,Omar Rahman 631,Omar Rahman 631,0,2025-10-05,246.33,2026-01-11 06:02:38.206256,ACC-SINV-2026-00441,2025-08-20,Draft,Downtown Branch
2026-01-11 06:02:38.389227,Omar Rahman 631,Omar Rahman 631,0,2025-11-18,5442.53,2026-01-11 06:02:38.389227,ACC-SINV-2026-00442,2025-09-26,Draft,Downtown Branch
2026-01-11 06:02:38.953868,Omar Rahman 631,Omar Rahman 631,0,2026-01-05,1258.73,2026-01-11 06:02:38.953868,ACC-SINV-2026-00443,2025-11-10,Draft,Downtown Branch
2026-01-11 06:02:39.142771,Omar Rahman 631,Omar Rahman 631,0,2026-01-29,863.97,2026-01-11 06:02:39.142771,ACC-SINV-2026-00444,2025-12-20,Draft,Downtown Branch
2026-01-11 06:02:39.326588,Zainab Hassan 668,Zainab Hassan 668,0,2025-04-05,156.32,2026-01-11 06:02:39.326588,ACC-SINV-2026-00445,2025-03-01,Draft,Southgate Branch
2026-01-11 06:02:39.511730,Zainab Hassan 668,Zainab Hassan 668,0,2025-04-28,518.99,2026-01-11 06:02:39.511730,ACC-SINV-2026-00446,2025-03-29,Draft,Southgate Branch
2026-01-11 06:02:39.690276,Zainab Hassan 668,Zainab Hassan 668,0,2025-06-05,513.11,2026-01-11 06:02:39.690276,ACC-SINV-2026-00447,2025-04-27,Draft,Southgate Branch
2026-01-11 06:02:39.869574,Zainab Hassan 668,Zainab Hassan 668,0,2025-07-04,115.87,2026-01-11 06:02:39.869574,ACC-SINV-2026-00448,2025-05-23,Draft,Southgate Branch
2026-01-11 06:02:40.050936,Zainab Hassan 668,Zainab Hassan 668,0,2025-08-30,604.38,2026-01-11 06:02:40.050936,ACC-SINV-2026-00449,2025-07-07,Draft,Southgate Branch
2026-01-11 06:02:40.239314,Zainab Hassan 668,Zainab Hassan 668,0,2025-09-22,8809.13,2026-01-11 06:02:40.239314,ACC-SINV-2026-00450,2025-08-03,Draft,Southgate Branch
2026-01-11 06:02:40.422804,Zainab Hassan 668,Zainab Hassan 668,0,2025-10-07,8687.51,2026-01-11 06:02:40.422804,ACC-SINV-2026-00451,2025-08-28,Draft,Southgate Branch
2026-01-11 06:02:40.603072,Zainab Hassan 668,Zainab Hassan 668,0,2025-11-17,129.67,2026-01-11 06:02:40.603072,ACC-SINV-2026-00452,2025-09-27,Draft,Southgate Branch
2026-01-11 06:02:41.148151,Zainab Hassan 668,Zainab Hassan 668,0,2025-11-15,1296.44,2026-01-11 06:02:41.148151,ACC-SINV-2026-00453,2025-10-14,Draft,Southgate Branch
2026-01-11 06:02:41.331815,Zainab Hassan 668,Zainab Hassan 668,0,2026-01-31,13380.01,2026-01-11 06:02:41.331815,ACC-SINV-2026-00454,2025-12-17,Draft,Southgate Branch
2026-01-11 06:02:41.527635,Hassan Rahman 405,Hassan Rahman 405,0,2023-08-23,837.86,2026-01-11 06:02:41.527635,ACC-SINV-2026-00455,2023-06-29,Draft,Southgate Branch
2026-01-11 06:02:41.714034,Hassan Rahman 405,Hassan Rahman 405,0,2023-09-09,10482.16,2026-01-11 06:02:41.714034,ACC-SINV-2026-00456,2023-07-24,Draft,Southgate Branch
2026-01-11 06:02:41.896677,Hassan Rahman 405,Hassan Rahman 405,0,2023-10-10,13888.98,2026-01-11 06:02:41.896677,ACC-SINV-2026-00457,2023-08-27,Draft,Southgate Branch
2026-01-11 06:02:42.080835,Hassan Rahman 405,Hassan Rahman 405,0,2023-11-23,11285.27,2026-01-11 06:02:42.080835,ACC-SINV-2026-00458,2023-10-05,Draft,Southgate Branch
2026-01-11 06:02:42.266282,Hassan Rahman 405,Hassan Rahman 405,0,2023-12-18,788.64,2026-01-11 06:02:42.266282,ACC-SINV-2026-00459,2023-11-18,Draft,Southgate Branch
2026-01-11 06:02:42.448195,Hassan Rahman 405,Hassan Rahman 405,0,2024-01-28,9927.31,2026-01-11 06:02:42.448195,ACC-SINV-2026-00460,2023-12-23,Draft,Southgate Branch
2026-01-11 06:02:42.632754,Hassan Rahman 405,Hassan Rahman 405,0,2024-03-04,104.62,2026-01-11 06:02:42.632754,ACC-SINV-2026-00461,2024-01-19,Draft,Southgate Branch
2026-01-11 06:02:42.820495,Hassan Rahman 405,Hassan Rahman 405,0,2024-03-24,14262.39,2026-01-11 06:02:42.820495,ACC-SINV-2026-00462,2024-02-08,Draft,Southgate Branch
2026-01-11 06:02:43.392380,Hassan Rahman 405,Hassan Rahman 405,0,2024-04-01,78006.36,2026-01-11 06:02:43.392380,ACC-SINV-2026-00463,2024-02-28,Draft,Southgate Branch
2026-01-11 06:02:43.573819,Hassan Rahman 405,Hassan Rahman 405,0,2024-05-21,126.9,2026-01-11 06:02:43.573819,ACC-SINV-2026-00464,2024-04-05,Draft,Southgate Branch
2026-01-11 06:02:43.767270,Hassan Rahman 405,Hassan Rahman 405,0,2024-06-13,72538.27,2026-01-11 06:02:43.767270,ACC-SINV-2026-00465,2024-05-14,Draft,Southgate Branch
2026-01-11 06:02:43.967506,Hassan Rahman 405,Hassan Rahman 405,0,2024-07-06,509.71,2026-01-11 06:02:43.967506,ACC-SINV-2026-00466,2024-05-30,Draft,Southgate Branch
2026-01-11 06:02:44.168332,Hassan Rahman 405,Hassan Rahman 405,0,2024-07-24,41993.65,2026-01-11 06:02:44.168332,ACC-SINV-2026-00467,2024-06-14,Draft,Southgate Branch
2026-01-11 06:02:44.371320,Hassan Rahman 405,Hassan Rahman 405,0,2024-08-22,88.86,2026-01-11 06:02:44.371320,ACC-SINV-2026-00468,2024-07-19,Draft,Southgate Branch
2026-01-11 06:02:44.565870,Hassan Rahman 405,Hassan Rahman 405,0,2024-09-26,813.82,2026-01-11 06:02:44.565870,ACC-SINV-2026-00469,2024-08-11,Draft,Southgate Branch
2026-01-11 06:02:44.782491,Hassan Rahman 405,Hassan Rahman 405,0,2024-11-04,126.04,2026-01-11 06:02:44.782491,ACC-SINV-2026-00470,2024-09-12,Draft,Southgate Branch
2026-01-11 06:02:45.031621,Hassan Rahman 405,Hassan Rahman 405,0,2024-12-03,861.13,2026-01-11 06:02:45.031621,ACC-SINV-2026-00471,2024-10-10,Draft,Southgate Branch
2026-01-11 06:02:45.258065,Hassan Rahman 405,Hassan Rahman 405,0,2025-01-15,101.19,2026-01-11 06:02:45.258065,ACC-SINV-2026-00472,2024-11-17,Draft,Southgate Branch
2026-01-11 06:02:45.852790,Hassan Rahman 405,Hassan Rahman 405,0,2025-01-16,1227.89,2026-01-11 06:02:45.852790,ACC-SINV-2026-00473,2024-12-06,Draft,Southgate Branch
2026-01-11 06:02:46.048371,Hassan Rahman 405,Hassan Rahman 405,0,2025-03-09,83.52,2026-01-11 06:02:46.048371,ACC-SINV-2026-00474,2025-01-10,Draft,Southgate Branch
2026-01-11 06:02:46.235486,Hassan Rahman 405,Hassan Rahman 405,0,2025-04-13,32060.63,2026-01-11 06:02:46.235486,ACC-SINV-2026-00475,2025-02-23,Draft,Southgate Branch
2026-01-11 06:02:46.426647,Hassan Rahman 405,Hassan Rahman 405,0,2025-04-17,164.8,2026-01-11 06:02:46.426647,ACC-SINV-2026-00476,2025-03-18,Draft,Southgate Branch
2026-01-11 06:02:46.616225,Hassan Rahman 405,Hassan Rahman 405,0,2025-05-25,215.73,2026-01-11 06:02:46.616225,ACC-SINV-2026-00477,2025-04-13,Draft,Southgate Branch
2026-01-11 06:02:46.809077,Hassan Rahman 405,Hassan Rahman 405,0,2025-07-02,287.29,2026-01-11 06:02:46.809077,ACC-SINV-2026-00478,2025-05-07,Draft,Southgate Branch
2026-01-11 06:02:46.996484,Hassan Rahman 405,Hassan Rahman 405,0,2025-08-07,135.46,2026-01-11 06:02:46.996484,ACC-SINV-2026-00479,2025-06-18,Draft,Southgate Branch
2026-01-11 06:02:47.193694,Hassan Rahman 405,Hassan Rahman 405,0,2025-08-30,91866.55,2026-01-11 06:02:47.193694,ACC-SINV-2026-00480,2025-07-18,Draft,Southgate Branch
2026-01-11 06:02:47.394915,Hassan Rahman 405,Hassan Rahman 405,0,2025-09-30,233.18,2026-01-11 06:02:47.394915,ACC-SINV-2026-00481,2025-08-18,Draft,Southgate Branch
2026-01-11 06:02:47.591064,Hassan Rahman 405,Hassan Rahman 405,0,2025-10-13,178.77,2026-01-11 06:02:47.591064,ACC-SINV-2026-00482,2025-09-02,Draft,Southgate Branch
2026-01-11 06:02:48.171387,Khalid Malik 210,Khalid Malik 210,0,2024-10-14,116.07,2026-01-11 06:02:48.171387,ACC-SINV-2026-00483,2024-08-26,Draft,Airport Branch
2026-01-11 06:02:48.371301,Khalid Malik 210,Khalid Malik 210,0,2024-11-06,406.43,2026-01-11 06:02:48.371301,ACC-SINV-2026-00484,2024-09-28,Draft,Airport Branch
2026-01-11 06:02:48.553537,Khalid Malik 210,Khalid Malik 210,0,2024-11-15,7507.9,2026-01-11 06:02:48.553537,ACC-SINV-2026-00485,2024-10-13,Draft,Airport Branch
2026-01-11 06:02:48.741468,Khalid Malik 210,Khalid Malik 210,0,2025-01-01,161.25,2026-01-11 06:02:48.741468,ACC-SINV-2026-00486,2024-11-09,Draft,Airport Branch
2026-01-11 06:02:48.964466,Khalid Malik 210,Khalid Malik 210,0,2025-01-20,108.12,2026-01-11 06:02:48.964466,ACC-SINV-2026-00487,2024-12-09,Draft,Airport Branch
2026-01-11 06:02:49.167714,Khalid Malik 210,Khalid Malik 210,0,2025-03-04,7548.35,2026-01-11 06:02:49.167714,ACC-SINV-2026-00488,2025-01-03,Draft,Airport Branch
2026-01-11 06:02:49.364750,Khalid Malik 210,Khalid Malik 210,0,2025-03-01,1360.21,2026-01-11 06:02:49.364750,ACC-SINV-2026-00489,2025-01-22,Draft,Airport Branch
